startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,StartedBrowsingBonjour,DiscoveredReceiverBonjour,SendingStartPSIRequest,ReceivedStartPSIResponse,SendingFinishPSIRequest,ReceivedFinishPSIResponse,SendingDiscoverRequest,ReceivedDiscoverResponse,StartsSendingFile,UploadFinished,precomputationDuration,DiscoverCompleted
2020-10-13T22:16:18.928Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,1000,20,1000,20,2020-10-13T22:16:29.174Z,2020-10-13T22:16:29.199Z,2020-10-13T22:16:29.199Z,2020-10-13T22:16:29.218Z,2020-10-13T22:16:29.218Z,2020-10-13T22:16:29.219Z,2020-10-13T22:16:28.959Z,2020-10-13T22:16:28.972Z,2020-10-13T22:16:28.972Z,2020-10-13T22:16:28.985Z,2020-10-13T22:16:29.219Z,2020-10-13T22:16:27.556Z,2020-10-13T22:16:27.574Z,2020-10-13T22:16:27.574Z,2020-10-13T22:16:28.958Z,2020-10-13T22:16:28.986Z,2020-10-13T22:16:29.167Z,,,2020-10-13T22:16:29.401Z,2020-10-13T22:16:30.424Z,1.3937219381332397,2020-10-13T22:16:29.250Z
2020-10-13T22:16:37.456Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,5000,1,5000,1,2020-10-13T22:16:47.298Z,2020-10-13T22:16:47.299Z,2020-10-13T22:16:47.299Z,2020-10-13T22:16:47.300Z,2020-10-13T22:16:47.300Z,2020-10-13T22:16:47.301Z,2020-10-13T22:16:46.895Z,2020-10-13T22:16:46.896Z,2020-10-13T22:16:46.896Z,2020-10-13T22:16:46.900Z,2020-10-13T22:16:47.301Z,2020-10-13T22:16:46.214Z,2020-10-13T22:16:46.233Z,2020-10-13T22:16:46.233Z,2020-10-13T22:16:46.894Z,2020-10-13T22:16:46.907Z,2020-10-13T22:16:47.290Z,,,2020-10-13T22:16:47.386Z,2020-10-13T22:16:48.562Z,6.921209931373596,2020-10-13T22:16:47.332Z
2020-10-13T22:16:55.620Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,5000,10,5000,10,2020-10-13T22:17:04.344Z,2020-10-13T22:17:04.356Z,2020-10-13T22:17:04.356Z,2020-10-13T22:17:04.366Z,2020-10-13T22:17:04.366Z,2020-10-13T22:17:04.368Z,2020-10-13T22:17:04.098Z,2020-10-13T22:17:04.108Z,2020-10-13T22:17:04.108Z,2020-10-13T22:17:04.119Z,2020-10-13T22:17:04.368Z,2020-10-13T22:17:03.620Z,2020-10-13T22:17:03.639Z,2020-10-13T22:17:03.639Z,2020-10-13T22:17:04.097Z,2020-10-13T22:17:04.125Z,2020-10-13T22:17:04.330Z,,,2020-10-13T22:17:04.581Z,2020-10-13T22:17:05.521Z,6.92507803440094,2020-10-13T22:17:04.399Z
2020-10-13T22:17:12.583Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,5000,20,5000,20,2020-10-13T22:17:21.813Z,2020-10-13T22:17:21.836Z,2020-10-13T22:17:21.836Z,2020-10-13T22:17:21.855Z,2020-10-13T22:17:21.855Z,2020-10-13T22:17:21.857Z,2020-10-13T22:17:21.461Z,2020-10-13T22:17:21.477Z,2020-10-13T22:17:21.477Z,2020-10-13T22:17:21.492Z,2020-10-13T22:17:21.857Z,2020-10-13T22:17:21.322Z,2020-10-13T22:17:21.338Z,2020-10-13T22:17:21.338Z,2020-10-13T22:17:21.460Z,2020-10-13T22:17:21.498Z,2020-10-13T22:17:21.796Z,,,2020-10-13T22:17:21.962Z,2020-10-13T22:17:22.875Z,6.9204699993133545,2020-10-13T22:17:21.889Z
2020-10-13T22:17:36.998Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489136.0,10000,1,10000,1,2020-10-13T22:17:46.515Z,2020-10-13T22:17:46.516Z,2020-10-13T22:17:46.516Z,2020-10-13T22:17:46.517Z,2020-10-13T22:17:46.517Z,2020-10-13T22:17:46.521Z,2020-10-13T22:17:46.088Z,2020-10-13T22:17:46.090Z,2020-10-13T22:17:46.090Z,2020-10-13T22:17:46.096Z,2020-10-13T22:17:46.521Z,2020-10-13T22:17:45.647Z,2020-10-13T22:17:45.664Z,2020-10-13T22:17:45.664Z,2020-10-13T22:17:46.088Z,2020-10-13T22:17:46.108Z,2020-10-13T22:17:46.495Z,,,2020-10-13T22:17:46.639Z,2020-10-13T22:17:47.485Z,13.917904019355774,2020-10-13T22:17:46.554Z
2020-10-13T22:18:01.698Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,10000,10,10000,10,2020-10-13T22:18:10.365Z,2020-10-13T22:18:10.377Z,2020-10-13T22:18:10.377Z,2020-10-13T22:18:10.386Z,2020-10-13T22:18:10.386Z,2020-10-13T22:18:10.390Z,2020-10-13T22:18:10.081Z,2020-10-13T22:18:10.091Z,2020-10-13T22:18:10.091Z,2020-10-13T22:18:10.102Z,2020-10-13T22:18:10.390Z,2020-10-13T22:18:09.698Z,2020-10-13T22:18:09.716Z,2020-10-13T22:18:09.716Z,2020-10-13T22:18:10.080Z,2020-10-13T22:18:10.113Z,2020-10-13T22:18:10.344Z,,,2020-10-13T22:18:10.663Z,2020-10-13T22:18:11.614Z,13.974483013153076,2020-10-13T22:18:10.422Z
2020-10-13T22:18:25.780Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489145.0,10000,20,10000,20,2020-10-13T22:18:34.764Z,2020-10-13T22:18:34.786Z,2020-10-13T22:18:34.786Z,2020-10-13T22:18:34.803Z,2020-10-13T22:18:34.803Z,2020-10-13T22:18:34.806Z,2020-10-13T22:18:34.274Z,2020-10-13T22:18:34.293Z,2020-10-13T22:18:34.293Z,2020-10-13T22:18:34.311Z,2020-10-13T22:18:34.806Z,2020-10-13T22:18:33.780Z,2020-10-13T22:18:33.799Z,2020-10-13T22:18:33.799Z,2020-10-13T22:18:34.273Z,2020-10-13T22:18:34.322Z,2020-10-13T22:18:34.738Z,,,2020-10-13T22:18:34.918Z,2020-10-13T22:18:35.698Z,13.933465957641602,2020-10-13T22:18:34.837Z
2020-10-13T22:18:57.535Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489136.0,15000,1,15000,1,2020-10-13T22:19:06.997Z,2020-10-13T22:19:06.998Z,2020-10-13T22:19:06.998Z,2020-10-13T22:19:06.999Z,2020-10-13T22:19:06.999Z,2020-10-13T22:19:07.004Z,2020-10-13T22:19:06.708Z,2020-10-13T22:19:06.709Z,2020-10-13T22:19:06.709Z,2020-10-13T22:19:06.717Z,2020-10-13T22:19:07.005Z,2020-10-13T22:19:05.536Z,2020-10-13T22:19:05.548Z,2020-10-13T22:19:05.548Z,2020-10-13T22:19:06.707Z,2020-10-13T22:19:06.734Z,2020-10-13T22:19:06.970Z,,,2020-10-13T22:19:07.253Z,2020-10-13T22:19:08.233Z,21.54921305179596,2020-10-13T22:19:07.035Z
2020-10-13T22:19:29.356Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,15000,10,15000,10,2020-10-13T22:19:38.154Z,2020-10-13T22:19:38.165Z,2020-10-13T22:19:38.165Z,2020-10-13T22:19:38.175Z,2020-10-13T22:19:38.175Z,2020-10-13T22:19:38.180Z,2020-10-13T22:19:37.699Z,2020-10-13T22:19:37.708Z,2020-10-13T22:19:37.708Z,2020-10-13T22:19:37.720Z,2020-10-13T22:19:38.180Z,2020-10-13T22:19:37.356Z,2020-10-13T22:19:37.373Z,2020-10-13T22:19:37.373Z,2020-10-13T22:19:37.698Z,2020-10-13T22:19:37.737Z,2020-10-13T22:19:38.125Z,,,2020-10-13T22:19:38.292Z,2020-10-13T22:19:39.137Z,20.810073971748352,2020-10-13T22:19:38.218Z
2020-10-13T22:20:00.539Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,15000,20,15000,20,2020-10-13T22:20:09.627Z,2020-10-13T22:20:09.649Z,2020-10-13T22:20:09.649Z,2020-10-13T22:20:09.669Z,2020-10-13T22:20:09.669Z,2020-10-13T22:20:09.675Z,2020-10-13T22:20:09.164Z,2020-10-13T22:20:09.179Z,2020-10-13T22:20:09.179Z,2020-10-13T22:20:09.198Z,2020-10-13T22:20:09.675Z,2020-10-13T22:20:08.540Z,2020-10-13T22:20:08.558Z,2020-10-13T22:20:08.558Z,2020-10-13T22:20:09.163Z,2020-10-13T22:20:09.213Z,2020-10-13T22:20:09.596Z,,,2020-10-13T22:20:09.783Z,2020-10-13T22:20:10.619Z,21.06442904472351,2020-10-13T22:20:09.705Z
