startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,StartedBrowsingBonjour,DiscoveredReceiverBonjour,SendingStartPSIRequest,ReceivedStartPSIResponse,SendingFinishPSIRequest,ReceivedFinishPSIResponse,SendingDiscoverRequest,ReceivedDiscoverResponse,StartsSendingFile,UploadFinished,precomputationDuration,DiscoverCompleted
2020-10-09T08:58:54.457Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,1000,10,1000,10,2020-10-09T08:59:00.246Z,2020-10-09T08:59:00.260Z,2020-10-09T08:59:00.260Z,2020-10-09T08:59:00.270Z,2020-10-09T08:59:00.270Z,2020-10-09T08:59:00.270Z,2020-10-09T08:59:00.064Z,2020-10-09T08:59:00.074Z,2020-10-09T08:59:00.074Z,2020-10-09T08:59:00.081Z,2020-10-09T08:59:00.270Z,2020-10-09T08:58:59.951Z,2020-10-09T08:58:59.960Z,2020-10-09T08:58:59.960Z,2020-10-09T08:59:00.063Z,2020-10-09T08:59:00.083Z,2020-10-09T08:59:00.239Z,,,2020-10-09T08:59:00.357Z,2020-10-09T08:59:01.355Z,1.381173014640808,2020-10-09T08:59:00.304Z
2020-10-09T08:59:02.839Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,1000,20,1000,20,2020-10-09T08:59:08.597Z,2020-10-09T08:59:08.621Z,2020-10-09T08:59:08.621Z,2020-10-09T08:59:08.640Z,2020-10-09T08:59:08.640Z,2020-10-09T08:59:08.640Z,2020-10-09T08:59:08.377Z,2020-10-09T08:59:08.394Z,2020-10-09T08:59:08.394Z,2020-10-09T08:59:08.408Z,2020-10-09T08:59:08.640Z,2020-10-09T08:59:08.258Z,2020-10-09T08:59:08.267Z,2020-10-09T08:59:08.267Z,2020-10-09T08:59:08.376Z,2020-10-09T08:59:08.409Z,2020-10-09T08:59:08.587Z,,,2020-10-09T08:59:08.721Z,2020-10-09T08:59:09.552Z,1.415990948677063,2020-10-09T08:59:08.671Z
2020-10-09T08:59:16.506Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,5000,1,5000,1,2020-10-09T08:59:22.293Z,2020-10-09T08:59:22.294Z,2020-10-09T08:59:22.294Z,2020-10-09T08:59:22.295Z,2020-10-09T08:59:22.295Z,2020-10-09T08:59:22.297Z,2020-10-09T08:59:22.110Z,2020-10-09T08:59:22.112Z,2020-10-09T08:59:22.112Z,2020-10-09T08:59:22.116Z,2020-10-09T08:59:22.297Z,2020-10-09T08:59:21.990Z,2020-10-09T08:59:21.999Z,2020-10-09T08:59:21.999Z,2020-10-09T08:59:22.110Z,2020-10-09T08:59:22.123Z,2020-10-09T08:59:22.282Z,,,2020-10-09T08:59:22.386Z,2020-10-09T08:59:23.228Z,6.843424081802368,2020-10-09T08:59:22.331Z
2020-10-09T08:59:30.657Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,5000,10,5000,10,2020-10-09T08:59:36.497Z,2020-10-09T08:59:36.509Z,2020-10-09T08:59:36.509Z,2020-10-09T08:59:36.519Z,2020-10-09T08:59:36.519Z,2020-10-09T08:59:36.521Z,2020-10-09T08:59:36.277Z,2020-10-09T08:59:36.287Z,2020-10-09T08:59:36.287Z,2020-10-09T08:59:36.296Z,2020-10-09T08:59:36.521Z,2020-10-09T08:59:36.154Z,2020-10-09T08:59:36.167Z,2020-10-09T08:59:36.167Z,2020-10-09T08:59:36.276Z,2020-10-09T08:59:36.302Z,2020-10-09T08:59:36.483Z,,,2020-10-09T08:59:36.606Z,2020-10-09T08:59:37.460Z,7.295167922973633,2020-10-09T08:59:36.555Z
2020-10-09T08:59:44.448Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,5000,20,5000,20,2020-10-09T08:59:49.830Z,2020-10-09T08:59:49.853Z,2020-10-09T08:59:49.853Z,2020-10-09T08:59:49.871Z,2020-10-09T08:59:49.871Z,2020-10-09T08:59:49.873Z,2020-10-09T08:59:49.570Z,2020-10-09T08:59:49.587Z,2020-10-09T08:59:49.587Z,2020-10-09T08:59:49.603Z,2020-10-09T08:59:49.873Z,2020-10-09T08:59:49.449Z,2020-10-09T08:59:49.458Z,2020-10-09T08:59:49.459Z,2020-10-09T08:59:49.570Z,2020-10-09T08:59:49.609Z,2020-10-09T08:59:49.812Z,,,2020-10-09T08:59:49.959Z,2020-10-09T08:59:50.826Z,6.849439978599548,2020-10-09T08:59:49.904Z
2020-10-09T09:00:05.352Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489138.0,10000,1,10000,1,2020-10-09T09:00:10.702Z,2020-10-09T09:00:10.703Z,2020-10-09T09:00:10.703Z,2020-10-09T09:00:10.704Z,2020-10-09T09:00:10.704Z,2020-10-09T09:00:10.707Z,2020-10-09T09:00:10.486Z,2020-10-09T09:00:10.487Z,2020-10-09T09:00:10.487Z,2020-10-09T09:00:10.493Z,2020-10-09T09:00:10.707Z,2020-10-09T09:00:10.352Z,2020-10-09T09:00:10.372Z,2020-10-09T09:00:10.372Z,2020-10-09T09:00:10.486Z,2020-10-09T09:00:10.506Z,2020-10-09T09:00:10.683Z,,,2020-10-09T09:00:10.794Z,2020-10-09T09:00:11.673Z,14.333047986030579,2020-10-09T09:00:10.741Z
2020-10-09T09:00:26.265Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489148.0,10000,10,10000,10,2020-10-09T09:00:32.147Z,2020-10-09T09:00:32.158Z,2020-10-09T09:00:32.158Z,2020-10-09T09:00:32.168Z,2020-10-09T09:00:32.168Z,2020-10-09T09:00:32.171Z,2020-10-09T09:00:31.884Z,2020-10-09T09:00:31.894Z,2020-10-09T09:00:31.894Z,2020-10-09T09:00:31.904Z,2020-10-09T09:00:32.171Z,2020-10-09T09:00:31.761Z,2020-10-09T09:00:31.775Z,2020-10-09T09:00:31.775Z,2020-10-09T09:00:31.883Z,2020-10-09T09:00:31.916Z,2020-10-09T09:00:32.126Z,,,2020-10-09T09:00:32.260Z,2020-10-09T09:00:33.120Z,14.382223010063171,2020-10-09T09:00:32.204Z
2020-10-09T09:00:47.276Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,10000,20,10000,20,2020-10-09T09:00:53.136Z,2020-10-09T09:00:53.159Z,2020-10-09T09:00:53.159Z,2020-10-09T09:00:53.176Z,2020-10-09T09:00:53.176Z,2020-10-09T09:00:53.179Z,2020-10-09T09:00:52.843Z,2020-10-09T09:00:52.860Z,2020-10-09T09:00:52.860Z,2020-10-09T09:00:52.877Z,2020-10-09T09:00:53.179Z,2020-10-09T09:00:52.717Z,2020-10-09T09:00:52.732Z,2020-10-09T09:00:52.732Z,2020-10-09T09:00:52.842Z,2020-10-09T09:00:52.888Z,2020-10-09T09:00:53.110Z,,,2020-10-09T09:00:53.268Z,2020-10-09T09:00:54.094Z,13.931491017341614,2020-10-09T09:00:53.210Z
2020-10-09T09:01:15.284Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489144.0,15000,1,15000,1,2020-10-09T09:01:21.166Z,2020-10-09T09:01:21.167Z,2020-10-09T09:01:21.167Z,2020-10-09T09:01:21.168Z,2020-10-09T09:01:21.168Z,2020-10-09T09:01:21.174Z,2020-10-09T09:01:20.901Z,2020-10-09T09:01:20.902Z,2020-10-09T09:01:20.902Z,2020-10-09T09:01:20.911Z,2020-10-09T09:01:21.174Z,2020-10-09T09:01:20.775Z,2020-10-09T09:01:20.789Z,2020-10-09T09:01:20.789Z,2020-10-09T09:01:20.900Z,2020-10-09T09:01:20.929Z,2020-10-09T09:01:21.140Z,,,2020-10-09T09:01:21.257Z,2020-10-09T09:01:22.140Z,20.905548930168152,2020-10-09T09:01:21.206Z
2020-10-09T09:01:43.655Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,10,15000,10,2020-10-09T09:01:49.545Z,2020-10-09T09:01:49.556Z,2020-10-09T09:01:49.556Z,2020-10-09T09:01:49.565Z,2020-10-09T09:01:49.565Z,2020-10-09T09:01:49.570Z,2020-10-09T09:01:49.262Z,2020-10-09T09:01:49.272Z,2020-10-09T09:01:49.272Z,2020-10-09T09:01:49.285Z,2020-10-09T09:01:49.570Z,2020-10-09T09:01:49.150Z,2020-10-09T09:01:49.163Z,2020-10-09T09:01:49.163Z,2020-10-09T09:01:49.261Z,2020-10-09T09:01:49.302Z,2020-10-09T09:01:49.516Z,,,2020-10-09T09:01:49.659Z,2020-10-09T09:01:50.517Z,21.21454095840454,2020-10-09T09:01:49.602Z
2020-10-09T09:02:12.190Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,15000,20,15000,20,2020-10-09T09:02:18.053Z,2020-10-09T09:02:18.073Z,2020-10-09T09:02:18.073Z,2020-10-09T09:02:18.090Z,2020-10-09T09:02:18.090Z,2020-10-09T09:02:18.095Z,2020-10-09T09:02:17.732Z,2020-10-09T09:02:17.749Z,2020-10-09T09:02:17.749Z,2020-10-09T09:02:17.767Z,2020-10-09T09:02:18.095Z,2020-10-09T09:02:17.608Z,2020-10-09T09:02:17.622Z,2020-10-09T09:02:17.622Z,2020-10-09T09:02:17.731Z,2020-10-09T09:02:17.784Z,2020-10-09T09:02:18.023Z,,,2020-10-09T09:02:18.182Z,2020-10-09T09:02:19.032Z,21.34439790248871,2020-10-09T09:02:18.127Z
2020-10-09T09:02:19.205Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489144.0,100,1,100,1,2020-10-09T09:02:24.912Z,2020-10-09T09:02:24.914Z,2020-10-09T09:02:24.914Z,2020-10-09T09:02:24.916Z,2020-10-09T09:02:24.916Z,2020-10-09T09:02:24.916Z,2020-10-09T09:02:24.792Z,2020-10-09T09:02:24.794Z,2020-10-09T09:02:24.794Z,2020-10-09T09:02:24.795Z,2020-10-09T09:02:24.916Z,2020-10-09T09:02:24.675Z,2020-10-09T09:02:24.684Z,2020-10-09T09:02:24.684Z,2020-10-09T09:02:24.792Z,2020-10-09T09:02:24.795Z,2020-10-09T09:02:24.911Z,,,2020-10-09T09:02:25.022Z,2020-10-09T09:02:25.863Z,0.1476750373840332,2020-10-09T09:02:24.956Z
2020-10-09T09:02:26.040Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489148.0,100,10,100,10,2020-10-09T09:02:31.799Z,2020-10-09T09:02:31.814Z,2020-10-09T09:02:31.814Z,2020-10-09T09:02:31.825Z,2020-10-09T09:02:31.825Z,2020-10-09T09:02:31.825Z,2020-10-09T09:02:31.630Z,2020-10-09T09:02:31.640Z,2020-10-09T09:02:31.640Z,2020-10-09T09:02:31.647Z,2020-10-09T09:02:31.825Z,2020-10-09T09:02:31.508Z,2020-10-09T09:02:31.517Z,2020-10-09T09:02:31.517Z,2020-10-09T09:02:31.629Z,2020-10-09T09:02:31.647Z,2020-10-09T09:02:31.794Z,,,2020-10-09T09:02:31.914Z,2020-10-09T09:02:32.769Z,0.14045703411102295,2020-10-09T09:02:31.859Z
2020-10-09T09:02:32.959Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,100,20,100,20,2020-10-09T09:02:38.592Z,2020-10-09T09:02:38.619Z,2020-10-09T09:02:38.619Z,2020-10-09T09:02:38.639Z,2020-10-09T09:02:38.639Z,2020-10-09T09:02:38.639Z,2020-10-09T09:02:38.382Z,2020-10-09T09:02:38.399Z,2020-10-09T09:02:38.399Z,2020-10-09T09:02:38.412Z,2020-10-09T09:02:38.639Z,2020-10-09T09:02:38.263Z,2020-10-09T09:02:38.271Z,2020-10-09T09:02:38.271Z,2020-10-09T09:02:38.381Z,2020-10-09T09:02:38.413Z,2020-10-09T09:02:38.584Z,,,2020-10-09T09:02:38.724Z,2020-10-09T09:02:39.546Z,0.13945496082305908,2020-10-09T09:02:38.673Z
2020-10-09T09:02:40.949Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,1000,1,1000,1,2020-10-09T09:02:46.633Z,2020-10-09T09:02:46.634Z,2020-10-09T09:02:46.634Z,2020-10-09T09:02:46.636Z,2020-10-09T09:02:46.636Z,2020-10-09T09:02:46.636Z,2020-10-09T09:02:46.500Z,2020-10-09T09:02:46.502Z,2020-10-09T09:02:46.502Z,2020-10-09T09:02:46.503Z,2020-10-09T09:02:46.636Z,2020-10-09T09:02:46.383Z,2020-10-09T09:02:46.393Z,2020-10-09T09:02:46.393Z,2020-10-09T09:02:46.499Z,2020-10-09T09:02:46.505Z,2020-10-09T09:02:46.629Z,,,2020-10-09T09:02:46.730Z,2020-10-09T09:02:47.540Z,1.3635098934173584,2020-10-09T09:02:46.670Z
2020-10-09T09:02:48.958Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,1000,10,1000,10,2020-10-09T09:02:54.662Z,2020-10-09T09:02:54.676Z,2020-10-09T09:02:54.676Z,2020-10-09T09:02:54.687Z,2020-10-09T09:02:54.687Z,2020-10-09T09:02:54.687Z,2020-10-09T09:02:54.488Z,2020-10-09T09:02:54.497Z,2020-10-09T09:02:54.497Z,2020-10-09T09:02:54.505Z,2020-10-09T09:02:54.687Z,2020-10-09T09:02:54.374Z,2020-10-09T09:02:54.383Z,2020-10-09T09:02:54.383Z,2020-10-09T09:02:54.487Z,2020-10-09T09:02:54.506Z,2020-10-09T09:02:54.656Z,,,2020-10-09T09:02:54.772Z,2020-10-09T09:02:55.602Z,1.3638230562210083,2020-10-09T09:02:54.721Z
2020-10-09T09:02:57.078Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489138.0,1000,20,1000,20,2020-10-09T09:03:02.909Z,2020-10-09T09:03:02.933Z,2020-10-09T09:03:02.933Z,2020-10-09T09:03:02.952Z,2020-10-09T09:03:02.952Z,2020-10-09T09:03:02.953Z,2020-10-09T09:03:02.689Z,2020-10-09T09:03:02.706Z,2020-10-09T09:03:02.706Z,2020-10-09T09:03:02.720Z,2020-10-09T09:03:02.953Z,2020-10-09T09:03:02.574Z,2020-10-09T09:03:02.584Z,2020-10-09T09:03:02.584Z,2020-10-09T09:03:02.688Z,2020-10-09T09:03:02.721Z,2020-10-09T09:03:02.898Z,,,2020-10-09T09:03:03.028Z,2020-10-09T09:03:03.911Z,1.4084479808807373,2020-10-09T09:03:02.983Z
2020-10-09T09:03:10.955Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,5000,1,5000,1,2020-10-09T09:03:16.750Z,2020-10-09T09:03:16.751Z,2020-10-09T09:03:16.751Z,2020-10-09T09:03:16.752Z,2020-10-09T09:03:16.752Z,2020-10-09T09:03:16.754Z,2020-10-09T09:03:16.567Z,2020-10-09T09:03:16.569Z,2020-10-09T09:03:16.569Z,2020-10-09T09:03:16.573Z,2020-10-09T09:03:16.754Z,2020-10-09T09:03:16.452Z,2020-10-09T09:03:16.462Z,2020-10-09T09:03:16.462Z,2020-10-09T09:03:16.567Z,2020-10-09T09:03:16.579Z,2020-10-09T09:03:16.738Z,,,2020-10-09T09:03:16.845Z,2020-10-09T09:03:17.674Z,6.924344062805176,2020-10-09T09:03:16.787Z
2020-10-09T09:03:24.719Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489139.0,5000,10,5000,10,2020-10-09T09:03:30.553Z,2020-10-09T09:03:30.565Z,2020-10-09T09:03:30.565Z,2020-10-09T09:03:30.575Z,2020-10-09T09:03:30.575Z,2020-10-09T09:03:30.577Z,2020-10-09T09:03:30.336Z,2020-10-09T09:03:30.346Z,2020-10-09T09:03:30.346Z,2020-10-09T09:03:30.355Z,2020-10-09T09:03:30.577Z,2020-10-09T09:03:30.216Z,2020-10-09T09:03:30.225Z,2020-10-09T09:03:30.225Z,2020-10-09T09:03:30.335Z,2020-10-09T09:03:30.361Z,2020-10-09T09:03:30.538Z,,,2020-10-09T09:03:30.662Z,2020-10-09T09:03:31.516Z,6.920575976371765,2020-10-09T09:03:30.609Z
2020-10-09T09:03:38.539Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489139.0,5000,20,5000,20,2020-10-09T09:03:44.398Z,2020-10-09T09:03:44.421Z,2020-10-09T09:03:44.421Z,2020-10-09T09:03:44.440Z,2020-10-09T09:03:44.440Z,2020-10-09T09:03:44.441Z,2020-10-09T09:03:44.146Z,2020-10-09T09:03:44.163Z,2020-10-09T09:03:44.163Z,2020-10-09T09:03:44.179Z,2020-10-09T09:03:44.441Z,2020-10-09T09:03:44.027Z,2020-10-09T09:03:44.036Z,2020-10-09T09:03:44.036Z,2020-10-09T09:03:44.145Z,2020-10-09T09:03:44.185Z,2020-10-09T09:03:44.381Z,,,2020-10-09T09:03:44.527Z,2020-10-09T09:03:45.357Z,6.884029030799866,2020-10-09T09:03:44.474Z
2020-10-09T09:03:59.571Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,10000,1,10000,1,2020-10-09T09:04:05.359Z,2020-10-09T09:04:05.360Z,2020-10-09T09:04:05.360Z,2020-10-09T09:04:05.361Z,2020-10-09T09:04:05.361Z,2020-10-09T09:04:05.365Z,2020-10-09T09:04:05.133Z,2020-10-09T09:04:05.135Z,2020-10-09T09:04:05.135Z,2020-10-09T09:04:05.141Z,2020-10-09T09:04:05.365Z,2020-10-09T09:04:05.009Z,2020-10-09T09:04:05.023Z,2020-10-09T09:04:05.023Z,2020-10-09T09:04:05.133Z,2020-10-09T09:04:05.153Z,2020-10-09T09:04:05.340Z,,,2020-10-09T09:04:05.447Z,2020-10-09T09:04:06.408Z,14.012146949768066,2020-10-09T09:04:05.396Z
2020-10-09T09:04:20.741Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,10000,10,10000,10,2020-10-09T09:04:26.600Z,2020-10-09T09:04:26.612Z,2020-10-09T09:04:26.612Z,2020-10-09T09:04:26.623Z,2020-10-09T09:04:26.623Z,2020-10-09T09:04:26.628Z,2020-10-09T09:04:26.339Z,2020-10-09T09:04:26.348Z,2020-10-09T09:04:26.348Z,2020-10-09T09:04:26.360Z,2020-10-09T09:04:26.628Z,2020-10-09T09:04:26.218Z,2020-10-09T09:04:26.232Z,2020-10-09T09:04:26.232Z,2020-10-09T09:04:26.339Z,2020-10-09T09:04:26.371Z,2020-10-09T09:04:26.579Z,,,2020-10-09T09:04:26.728Z,2020-10-09T09:04:27.641Z,14.121039032936096,2020-10-09T09:04:26.673Z
2020-10-09T09:04:41.664Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489144.0,10000,20,10000,20,2020-10-09T09:04:47.574Z,2020-10-09T09:04:47.597Z,2020-10-09T09:04:47.597Z,2020-10-09T09:04:47.614Z,2020-10-09T09:04:47.614Z,2020-10-09T09:04:47.617Z,2020-10-09T09:04:47.282Z,2020-10-09T09:04:47.298Z,2020-10-09T09:04:47.298Z,2020-10-09T09:04:47.315Z,2020-10-09T09:04:47.617Z,2020-10-09T09:04:47.161Z,2020-10-09T09:04:47.173Z,2020-10-09T09:04:47.174Z,2020-10-09T09:04:47.281Z,2020-10-09T09:04:47.327Z,2020-10-09T09:04:47.549Z,,,2020-10-09T09:04:47.704Z,2020-10-09T09:04:48.607Z,13.804581046104431,2020-10-09T09:04:47.649Z
2020-10-09T09:05:09.746Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,1,15000,1,2020-10-09T09:05:15.618Z,2020-10-09T09:05:15.619Z,2020-10-09T09:05:15.620Z,2020-10-09T09:05:15.621Z,2020-10-09T09:05:15.621Z,2020-10-09T09:05:15.626Z,2020-10-09T09:05:15.357Z,2020-10-09T09:05:15.358Z,2020-10-09T09:05:15.358Z,2020-10-09T09:05:15.365Z,2020-10-09T09:05:15.626Z,2020-10-09T09:05:15.235Z,2020-10-09T09:05:15.248Z,2020-10-09T09:05:15.248Z,2020-10-09T09:05:15.356Z,2020-10-09T09:05:15.384Z,2020-10-09T09:05:15.592Z,,,2020-10-09T09:05:15.715Z,2020-10-09T09:05:16.572Z,20.854694962501526,2020-10-09T09:05:15.661Z
2020-10-09T09:05:38.023Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,10,15000,10,2020-10-09T09:05:43.444Z,2020-10-09T09:05:43.456Z,2020-10-09T09:05:43.456Z,2020-10-09T09:05:43.464Z,2020-10-09T09:05:43.464Z,2020-10-09T09:05:43.469Z,2020-10-09T09:05:43.149Z,2020-10-09T09:05:43.158Z,2020-10-09T09:05:43.158Z,2020-10-09T09:05:43.171Z,2020-10-09T09:05:43.469Z,2020-10-09T09:05:43.023Z,2020-10-09T09:05:43.038Z,2020-10-09T09:05:43.038Z,2020-10-09T09:05:43.148Z,2020-10-09T09:05:43.189Z,2020-10-09T09:05:43.416Z,,,2020-10-09T09:05:43.558Z,2020-10-09T09:05:44.419Z,21.151607036590576,2020-10-09T09:05:43.499Z
2020-10-09T09:06:05.270Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,15000,20,15000,20,2020-10-09T09:06:10.725Z,2020-10-09T09:06:10.746Z,2020-10-09T09:06:10.746Z,2020-10-09T09:06:10.762Z,2020-10-09T09:06:10.762Z,2020-10-09T09:06:10.766Z,2020-10-09T09:06:10.398Z,2020-10-09T09:06:10.415Z,2020-10-09T09:06:10.415Z,2020-10-09T09:06:10.434Z,2020-10-09T09:06:10.766Z,2020-10-09T09:06:10.270Z,2020-10-09T09:06:10.283Z,2020-10-09T09:06:10.283Z,2020-10-09T09:06:10.397Z,2020-10-09T09:06:10.452Z,2020-10-09T09:06:10.692Z,,,2020-10-09T09:06:10.858Z,2020-10-09T09:06:11.707Z,20.538444995880127,2020-10-09T09:06:10.799Z
2020-10-09T09:06:11.879Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489137.0,100,1,100,1,2020-10-09T09:06:17.499Z,2020-10-09T09:06:17.501Z,2020-10-09T09:06:17.501Z,2020-10-09T09:06:17.503Z,2020-10-09T09:06:17.503Z,2020-10-09T09:06:17.503Z,2020-10-09T09:06:17.382Z,2020-10-09T09:06:17.383Z,2020-10-09T09:06:17.383Z,2020-10-09T09:06:17.384Z,2020-10-09T09:06:17.503Z,2020-10-09T09:06:17.267Z,2020-10-09T09:06:17.276Z,2020-10-09T09:06:17.276Z,2020-10-09T09:06:17.381Z,2020-10-09T09:06:17.385Z,2020-10-09T09:06:17.498Z,,,2020-10-09T09:06:17.602Z,2020-10-09T09:06:18.421Z,0.14548301696777344,2020-10-09T09:06:17.539Z
2020-10-09T09:06:18.597Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,100,10,100,10,2020-10-09T09:06:24.361Z,2020-10-09T09:06:24.376Z,2020-10-09T09:06:24.376Z,2020-10-09T09:06:24.386Z,2020-10-09T09:06:24.386Z,2020-10-09T09:06:24.386Z,2020-10-09T09:06:24.186Z,2020-10-09T09:06:24.196Z,2020-10-09T09:06:24.196Z,2020-10-09T09:06:24.203Z,2020-10-09T09:06:24.386Z,2020-10-09T09:06:24.067Z,2020-10-09T09:06:24.077Z,2020-10-09T09:06:24.077Z,2020-10-09T09:06:24.185Z,2020-10-09T09:06:24.203Z,2020-10-09T09:06:24.356Z,,,2020-10-09T09:06:24.473Z,2020-10-09T09:06:25.402Z,0.13883304595947266,2020-10-09T09:06:24.421Z
2020-10-09T09:06:25.593Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,100,20,100,20,2020-10-09T09:06:31.409Z,2020-10-09T09:06:31.436Z,2020-10-09T09:06:31.436Z,2020-10-09T09:06:31.455Z,2020-10-09T09:06:31.455Z,2020-10-09T09:06:31.455Z,2020-10-09T09:06:31.204Z,2020-10-09T09:06:31.219Z,2020-10-09T09:06:31.219Z,2020-10-09T09:06:31.233Z,2020-10-09T09:06:31.455Z,2020-10-09T09:06:31.092Z,2020-10-09T09:06:31.100Z,2020-10-09T09:06:31.100Z,2020-10-09T09:06:31.204Z,2020-10-09T09:06:31.233Z,2020-10-09T09:06:31.400Z,,,2020-10-09T09:06:31.534Z,2020-10-09T09:06:32.411Z,0.14289700984954834,2020-10-09T09:06:31.488Z
2020-10-09T09:06:33.811Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,1000,1,1000,1,2020-10-09T09:06:39.056Z,2020-10-09T09:06:39.058Z,2020-10-09T09:06:39.058Z,2020-10-09T09:06:39.059Z,2020-10-09T09:06:39.059Z,2020-10-09T09:06:39.060Z,2020-10-09T09:06:38.926Z,2020-10-09T09:06:38.927Z,2020-10-09T09:06:38.927Z,2020-10-09T09:06:38.929Z,2020-10-09T09:06:39.060Z,2020-10-09T09:06:38.811Z,2020-10-09T09:06:38.820Z,2020-10-09T09:06:38.820Z,2020-10-09T09:06:38.925Z,2020-10-09T09:06:38.931Z,2020-10-09T09:06:39.052Z,,,2020-10-09T09:06:39.149Z,2020-10-09T09:06:39.967Z,1.3627279996871948,2020-10-09T09:06:39.095Z
2020-10-09T09:06:41.386Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,1000,10,1000,10,2020-10-09T09:06:47.132Z,2020-10-09T09:06:47.145Z,2020-10-09T09:06:47.145Z,2020-10-09T09:06:47.155Z,2020-10-09T09:06:47.155Z,2020-10-09T09:06:47.155Z,2020-10-09T09:06:46.953Z,2020-10-09T09:06:46.963Z,2020-10-09T09:06:46.963Z,2020-10-09T09:06:46.970Z,2020-10-09T09:06:47.155Z,2020-10-09T09:06:46.834Z,2020-10-09T09:06:46.843Z,2020-10-09T09:06:46.843Z,2020-10-09T09:06:46.952Z,2020-10-09T09:06:46.971Z,2020-10-09T09:06:47.125Z,,,2020-10-09T09:06:47.238Z,2020-10-09T09:06:48.058Z,1.362973928451538,2020-10-09T09:06:47.188Z
2020-10-09T09:06:49.478Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,1000,20,1000,20,2020-10-09T09:06:55.312Z,2020-10-09T09:06:55.338Z,2020-10-09T09:06:55.338Z,2020-10-09T09:06:55.358Z,2020-10-09T09:06:55.358Z,2020-10-09T09:06:55.358Z,2020-10-09T09:06:55.088Z,2020-10-09T09:06:55.105Z,2020-10-09T09:06:55.105Z,2020-10-09T09:06:55.119Z,2020-10-09T09:06:55.359Z,2020-10-09T09:06:54.967Z,2020-10-09T09:06:54.976Z,2020-10-09T09:06:54.976Z,2020-10-09T09:06:55.087Z,2020-10-09T09:06:55.120Z,2020-10-09T09:06:55.301Z,,,2020-10-09T09:06:55.438Z,2020-10-09T09:06:56.350Z,1.351580023765564,2020-10-09T09:06:55.392Z
