startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,ReceivedStartPSIRequest,SentStartPSIResponse,ReceivedFinishPSIRequest,SentFinishPSIResponse,ReceivedDiscoverRequest,SentDiscoverResponse,UploadFinished,precomputationDuration
2020-10-09T08:46:50.823Z,"iPhone12,3",14.0.0,psi,receiver,10489145.0,100,10,100,10,2020-10-09T08:46:56.513Z,2020-10-09T08:46:56.531Z,2020-10-09T08:46:56.531Z,2020-10-09T08:46:56.538Z,2020-10-09T08:46:56.538Z,2020-10-09T08:46:56.538Z,2020-10-09T08:46:56.539Z,2020-10-09T08:46:56.547Z,2020-10-09T08:46:56.547Z,2020-10-09T08:46:56.552Z,2020-10-09T08:46:56.552Z,2020-10-09T08:46:56.394Z,2020-10-09T08:46:56.395Z,2020-10-09T08:46:56.506Z,2020-10-09T08:46:56.553Z,,,2020-10-09T08:46:57.487Z,0.08798599243164062
2020-10-09T08:46:57.618Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,100,20,100,20,2020-10-09T08:47:03.416Z,2020-10-09T08:47:03.445Z,2020-10-09T08:47:03.445Z,2020-10-09T08:47:03.455Z,2020-10-09T08:47:03.455Z,2020-10-09T08:47:03.455Z,2020-10-09T08:47:03.455Z,2020-10-09T08:47:03.466Z,2020-10-09T08:47:03.466Z,2020-10-09T08:47:03.475Z,2020-10-09T08:47:03.475Z,2020-10-09T08:47:03.274Z,2020-10-09T08:47:03.276Z,2020-10-09T08:47:03.404Z,2020-10-09T08:47:03.476Z,,,2020-10-09T08:47:04.509Z,0.08804893493652344
2020-10-09T08:47:05.437Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,1000,1,1000,1,2020-10-09T08:47:11.682Z,2020-10-09T08:47:11.684Z,2020-10-09T08:47:11.684Z,2020-10-09T08:47:11.685Z,2020-10-09T08:47:11.685Z,2020-10-09T08:47:11.686Z,2020-10-09T08:47:11.687Z,2020-10-09T08:47:11.688Z,2020-10-09T08:47:11.688Z,2020-10-09T08:47:11.689Z,2020-10-09T08:47:11.689Z,2020-10-09T08:47:11.566Z,2020-10-09T08:47:11.568Z,2020-10-09T08:47:11.678Z,2020-10-09T08:47:11.693Z,,,2020-10-09T08:47:12.650Z,0.8862439393997192
2020-10-09T08:47:13.615Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,1000,10,1000,10,2020-10-09T08:47:19.874Z,2020-10-09T08:47:19.889Z,2020-10-09T08:47:19.889Z,2020-10-09T08:47:19.896Z,2020-10-09T08:47:19.896Z,2020-10-09T08:47:19.896Z,2020-10-09T08:47:19.897Z,2020-10-09T08:47:19.902Z,2020-10-09T08:47:19.902Z,2020-10-09T08:47:19.908Z,2020-10-09T08:47:19.908Z,2020-10-09T08:47:19.731Z,2020-10-09T08:47:19.733Z,2020-10-09T08:47:19.864Z,2020-10-09T08:47:19.910Z,,,2020-10-09T08:47:20.880Z,0.8798689842224121
2020-10-09T08:47:21.827Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,1000,20,1000,20,2020-10-09T08:47:28.097Z,2020-10-09T08:47:28.122Z,2020-10-09T08:47:28.122Z,2020-10-09T08:47:28.132Z,2020-10-09T08:47:28.132Z,2020-10-09T08:47:28.132Z,2020-10-09T08:47:28.132Z,2020-10-09T08:47:28.142Z,2020-10-09T08:47:28.142Z,2020-10-09T08:47:28.151Z,2020-10-09T08:47:28.151Z,2020-10-09T08:47:27.953Z,2020-10-09T08:47:27.954Z,2020-10-09T08:47:28.083Z,2020-10-09T08:47:28.152Z,,,2020-10-09T08:47:29.131Z,0.8691539764404297
2020-10-09T08:47:33.633Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,1,5000,1,2020-10-09T08:47:41.645Z,2020-10-09T08:47:41.647Z,2020-10-09T08:47:41.647Z,2020-10-09T08:47:41.647Z,2020-10-09T08:47:41.647Z,2020-10-09T08:47:41.650Z,2020-10-09T08:47:41.650Z,2020-10-09T08:47:41.651Z,2020-10-09T08:47:41.651Z,2020-10-09T08:47:41.652Z,2020-10-09T08:47:41.654Z,2020-10-09T08:47:41.503Z,2020-10-09T08:47:41.505Z,2020-10-09T08:47:41.635Z,2020-10-09T08:47:41.661Z,,,2020-10-09T08:47:42.607Z,4.402345895767212
2020-10-09T08:47:47.073Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,5000,10,5000,10,2020-10-09T08:47:55.465Z,2020-10-09T08:47:55.476Z,2020-10-09T08:47:55.476Z,2020-10-09T08:47:55.481Z,2020-10-09T08:47:55.481Z,2020-10-09T08:47:55.483Z,2020-10-09T08:47:55.483Z,2020-10-09T08:47:55.488Z,2020-10-09T08:47:55.488Z,2020-10-09T08:47:55.493Z,2020-10-09T08:47:55.494Z,2020-10-09T08:47:55.317Z,2020-10-09T08:47:55.318Z,2020-10-09T08:47:55.452Z,2020-10-09T08:47:55.500Z,,,2020-10-09T08:47:56.463Z,4.353273987770081
2020-10-09T08:48:00.947Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,20,5000,20,2020-10-09T08:48:09.067Z,2020-10-09T08:48:09.086Z,2020-10-09T08:48:09.086Z,2020-10-09T08:48:09.094Z,2020-10-09T08:48:09.094Z,2020-10-09T08:48:09.095Z,2020-10-09T08:48:09.095Z,2020-10-09T08:48:09.104Z,2020-10-09T08:48:09.104Z,2020-10-09T08:48:09.112Z,2020-10-09T08:48:09.113Z,2020-10-09T08:48:08.886Z,2020-10-09T08:48:08.887Z,2020-10-09T08:48:09.050Z,2020-10-09T08:48:09.117Z,,,2020-10-09T08:48:10.078Z,4.371572971343994
2020-10-09T08:48:19.090Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,10000,1,10000,1,2020-10-09T08:48:30.344Z,2020-10-09T08:48:30.345Z,2020-10-09T08:48:30.345Z,2020-10-09T08:48:30.346Z,2020-10-09T08:48:30.346Z,2020-10-09T08:48:30.349Z,2020-10-09T08:48:30.349Z,2020-10-09T08:48:30.350Z,2020-10-09T08:48:30.350Z,2020-10-09T08:48:30.350Z,2020-10-09T08:48:30.352Z,2020-10-09T08:48:30.173Z,2020-10-09T08:48:30.175Z,2020-10-09T08:48:30.329Z,2020-10-09T08:48:30.361Z,,,2020-10-09T08:48:31.311Z,8.845314979553223
2020-10-09T08:48:40.236Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,10000,10,10000,10,2020-10-09T08:48:51.524Z,2020-10-09T08:48:51.532Z,2020-10-09T08:48:51.532Z,2020-10-09T08:48:51.536Z,2020-10-09T08:48:51.536Z,2020-10-09T08:48:51.539Z,2020-10-09T08:48:51.539Z,2020-10-09T08:48:51.543Z,2020-10-09T08:48:51.543Z,2020-10-09T08:48:51.547Z,2020-10-09T08:48:51.549Z,2020-10-09T08:48:51.345Z,2020-10-09T08:48:51.346Z,2020-10-09T08:48:51.507Z,2020-10-09T08:48:51.556Z,,,2020-10-09T08:48:52.541Z,8.749161958694458
2020-10-09T08:49:01.471Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,10000,20,10000,20,2020-10-09T08:49:12.287Z,2020-10-09T08:49:12.302Z,2020-10-09T08:49:12.302Z,2020-10-09T08:49:12.309Z,2020-10-09T08:49:12.309Z,2020-10-09T08:49:12.311Z,2020-10-09T08:49:12.311Z,2020-10-09T08:49:12.319Z,2020-10-09T08:49:12.319Z,2020-10-09T08:49:12.327Z,2020-10-09T08:49:12.328Z,2020-10-09T08:49:12.088Z,2020-10-09T08:49:12.089Z,2020-10-09T08:49:12.267Z,2020-10-09T08:49:12.336Z,,,2020-10-09T08:49:13.316Z,8.742022037506104
2020-10-09T08:49:26.656Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,15000,1,15000,1,2020-10-09T08:49:40.348Z,2020-10-09T08:49:40.349Z,2020-10-09T08:49:40.349Z,2020-10-09T08:49:40.350Z,2020-10-09T08:49:40.350Z,2020-10-09T08:49:40.353Z,2020-10-09T08:49:40.353Z,2020-10-09T08:49:40.353Z,2020-10-09T08:49:40.353Z,2020-10-09T08:49:40.354Z,2020-10-09T08:49:40.356Z,2020-10-09T08:49:40.160Z,2020-10-09T08:49:40.162Z,2020-10-09T08:49:40.330Z,2020-10-09T08:49:40.368Z,,,2020-10-09T08:49:41.326Z,13.09929096698761
2020-10-09T08:49:54.674Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,15000,10,15000,10,2020-10-09T08:50:08.357Z,2020-10-09T08:50:08.364Z,2020-10-09T08:50:08.364Z,2020-10-09T08:50:08.368Z,2020-10-09T08:50:08.368Z,2020-10-09T08:50:08.370Z,2020-10-09T08:50:08.371Z,2020-10-09T08:50:08.374Z,2020-10-09T08:50:08.374Z,2020-10-09T08:50:08.379Z,2020-10-09T08:50:08.381Z,2020-10-09T08:50:08.140Z,2020-10-09T08:50:08.142Z,2020-10-09T08:50:08.337Z,2020-10-09T08:50:08.392Z,,,2020-10-09T08:50:09.385Z,13.099323034286499
2020-10-09T08:50:22.682Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,15000,20,15000,20,2020-10-09T08:50:36.429Z,2020-10-09T08:50:36.443Z,2020-10-09T08:50:36.443Z,2020-10-09T08:50:36.450Z,2020-10-09T08:50:36.450Z,2020-10-09T08:50:36.453Z,2020-10-09T08:50:36.453Z,2020-10-09T08:50:36.461Z,2020-10-09T08:50:36.461Z,2020-10-09T08:50:36.469Z,2020-10-09T08:50:36.471Z,2020-10-09T08:50:36.201Z,2020-10-09T08:50:36.202Z,2020-10-09T08:50:36.408Z,2020-10-09T08:50:36.483Z,,,2020-10-09T08:50:37.482Z,13.04016900062561
2020-10-09T08:50:37.595Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,100,1,100,1,2020-10-09T08:50:43.272Z,2020-10-09T08:50:43.274Z,2020-10-09T08:50:43.274Z,2020-10-09T08:50:43.275Z,2020-10-09T08:50:43.275Z,2020-10-09T08:50:43.275Z,2020-10-09T08:50:43.276Z,2020-10-09T08:50:43.277Z,2020-10-09T08:50:43.277Z,2020-10-09T08:50:43.278Z,2020-10-09T08:50:43.278Z,2020-10-09T08:50:43.162Z,2020-10-09T08:50:43.163Z,2020-10-09T08:50:43.270Z,2020-10-09T08:50:43.280Z,,,2020-10-09T08:50:44.210Z,0.08737993240356445
2020-10-09T08:50:44.331Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,100,10,100,10,2020-10-09T08:50:50.114Z,2020-10-09T08:50:50.132Z,2020-10-09T08:50:50.132Z,2020-10-09T08:50:50.139Z,2020-10-09T08:50:50.139Z,2020-10-09T08:50:50.139Z,2020-10-09T08:50:50.140Z,2020-10-09T08:50:50.148Z,2020-10-09T08:50:50.148Z,2020-10-09T08:50:50.153Z,2020-10-09T08:50:50.154Z,2020-10-09T08:50:49.997Z,2020-10-09T08:50:49.998Z,2020-10-09T08:50:50.106Z,2020-10-09T08:50:50.155Z,,,2020-10-09T08:50:51.100Z,0.08744299411773682
2020-10-09T08:50:51.238Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,100,20,100,20,2020-10-09T08:50:56.968Z,2020-10-09T08:50:56.996Z,2020-10-09T08:50:56.996Z,2020-10-09T08:50:57.006Z,2020-10-09T08:50:57.006Z,2020-10-09T08:50:57.006Z,2020-10-09T08:50:57.006Z,2020-10-09T08:50:57.017Z,2020-10-09T08:50:57.017Z,2020-10-09T08:50:57.026Z,2020-10-09T08:50:57.026Z,2020-10-09T08:50:56.820Z,2020-10-09T08:50:56.822Z,2020-10-09T08:50:56.955Z,2020-10-09T08:50:57.027Z,,,2020-10-09T08:50:58.096Z,0.08859694004058838
2020-10-09T08:50:59.082Z,"iPhone12,3",14.0.0,psi,receiver,10489136.0,1000,1,1000,1,2020-10-09T08:51:05.244Z,2020-10-09T08:51:05.246Z,2020-10-09T08:51:05.246Z,2020-10-09T08:51:05.247Z,2020-10-09T08:51:05.247Z,2020-10-09T08:51:05.248Z,2020-10-09T08:51:05.248Z,2020-10-09T08:51:05.249Z,2020-10-09T08:51:05.249Z,2020-10-09T08:51:05.250Z,2020-10-09T08:51:05.251Z,2020-10-09T08:51:05.126Z,2020-10-09T08:51:05.128Z,2020-10-09T08:51:05.240Z,2020-10-09T08:51:05.254Z,,,2020-10-09T08:51:06.189Z,0.8699051141738892
2020-10-09T08:51:07.118Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,1000,10,1000,10,2020-10-09T08:51:13.306Z,2020-10-09T08:51:13.321Z,2020-10-09T08:51:13.321Z,2020-10-09T08:51:13.328Z,2020-10-09T08:51:13.328Z,2020-10-09T08:51:13.328Z,2020-10-09T08:51:13.329Z,2020-10-09T08:51:13.335Z,2020-10-09T08:51:13.335Z,2020-10-09T08:51:13.340Z,2020-10-09T08:51:13.340Z,2020-10-09T08:51:13.172Z,2020-10-09T08:51:13.174Z,2020-10-09T08:51:13.297Z,2020-10-09T08:51:13.342Z,,,2020-10-09T08:51:14.289Z,0.877249002456665
2020-10-09T08:51:15.220Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,1000,20,1000,20,2020-10-09T08:51:21.490Z,2020-10-09T08:51:21.515Z,2020-10-09T08:51:21.515Z,2020-10-09T08:51:21.525Z,2020-10-09T08:51:21.525Z,2020-10-09T08:51:21.525Z,2020-10-09T08:51:21.525Z,2020-10-09T08:51:21.535Z,2020-10-09T08:51:21.535Z,2020-10-09T08:51:21.544Z,2020-10-09T08:51:21.544Z,2020-10-09T08:51:21.334Z,2020-10-09T08:51:21.336Z,2020-10-09T08:51:21.477Z,2020-10-09T08:51:21.545Z,,,2020-10-09T08:51:22.502Z,0.8776448965072632
2020-10-09T08:51:26.965Z,"iPhone12,3",14.0.0,psi,receiver,10489148.0,5000,1,5000,1,2020-10-09T08:51:35.344Z,2020-10-09T08:51:35.346Z,2020-10-09T08:51:35.346Z,2020-10-09T08:51:35.346Z,2020-10-09T08:51:35.346Z,2020-10-09T08:51:35.348Z,2020-10-09T08:51:35.349Z,2020-10-09T08:51:35.349Z,2020-10-09T08:51:35.349Z,2020-10-09T08:51:35.350Z,2020-10-09T08:51:35.352Z,2020-10-09T08:51:35.196Z,2020-10-09T08:51:35.198Z,2020-10-09T08:51:35.334Z,2020-10-09T08:51:35.358Z,,,2020-10-09T08:51:36.308Z,4.3691489696502686
2020-10-09T08:51:40.805Z,"iPhone12,3",14.0.0,psi,receiver,10489135.0,5000,10,5000,10,2020-10-09T08:51:49.151Z,2020-10-09T08:51:49.162Z,2020-10-09T08:51:49.162Z,2020-10-09T08:51:49.166Z,2020-10-09T08:51:49.166Z,2020-10-09T08:51:49.168Z,2020-10-09T08:51:49.168Z,2020-10-09T08:51:49.173Z,2020-10-09T08:51:49.173Z,2020-10-09T08:51:49.178Z,2020-10-09T08:51:49.179Z,2020-10-09T08:51:48.989Z,2020-10-09T08:51:48.991Z,2020-10-09T08:51:49.137Z,2020-10-09T08:51:49.185Z,,,2020-10-09T08:51:50.157Z,4.394477009773254
2020-10-09T08:51:54.626Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,20,5000,20,2020-10-09T08:52:03.146Z,2020-10-09T08:52:03.165Z,2020-10-09T08:52:03.165Z,2020-10-09T08:52:03.173Z,2020-10-09T08:52:03.173Z,2020-10-09T08:52:03.174Z,2020-10-09T08:52:03.175Z,2020-10-09T08:52:03.183Z,2020-10-09T08:52:03.183Z,2020-10-09T08:52:03.191Z,2020-10-09T08:52:03.192Z,2020-10-09T08:52:02.967Z,2020-10-09T08:52:02.969Z,2020-10-09T08:52:03.129Z,2020-10-09T08:52:03.197Z,,,2020-10-09T08:52:04.173Z,4.3569639921188354
2020-10-09T08:52:13.058Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,10000,1,10000,1,2020-10-09T08:52:24.090Z,2020-10-09T08:52:24.091Z,2020-10-09T08:52:24.091Z,2020-10-09T08:52:24.092Z,2020-10-09T08:52:24.092Z,2020-10-09T08:52:24.095Z,2020-10-09T08:52:24.095Z,2020-10-09T08:52:24.096Z,2020-10-09T08:52:24.096Z,2020-10-09T08:52:24.096Z,2020-10-09T08:52:24.098Z,2020-10-09T08:52:23.917Z,2020-10-09T08:52:23.919Z,2020-10-09T08:52:24.076Z,2020-10-09T08:52:24.108Z,,,2020-10-09T08:52:25.049Z,8.715155005455017
2020-10-09T08:52:34.049Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,10000,10,10000,10,2020-10-09T08:52:45.014Z,2020-10-09T08:52:45.022Z,2020-10-09T08:52:45.022Z,2020-10-09T08:52:45.026Z,2020-10-09T08:52:45.026Z,2020-10-09T08:52:45.029Z,2020-10-09T08:52:45.029Z,2020-10-09T08:52:45.033Z,2020-10-09T08:52:45.033Z,2020-10-09T08:52:45.037Z,2020-10-09T08:52:45.039Z,2020-10-09T08:52:44.825Z,2020-10-09T08:52:44.827Z,2020-10-09T08:52:44.996Z,2020-10-09T08:52:45.047Z,,,2020-10-09T08:52:46.019Z,8.823058009147644
2020-10-09T08:52:54.946Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,10000,20,10000,20,2020-10-09T08:53:05.755Z,2020-10-09T08:53:05.771Z,2020-10-09T08:53:05.771Z,2020-10-09T08:53:05.778Z,2020-10-09T08:53:05.778Z,2020-10-09T08:53:05.780Z,2020-10-09T08:53:05.781Z,2020-10-09T08:53:05.789Z,2020-10-09T08:53:05.789Z,2020-10-09T08:53:05.797Z,2020-10-09T08:53:05.799Z,2020-10-09T08:53:05.553Z,2020-10-09T08:53:05.555Z,2020-10-09T08:53:05.737Z,2020-10-09T08:53:05.807Z,,,2020-10-09T08:53:06.824Z,8.73627495765686
2020-10-09T08:53:20.296Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,15000,1,15000,1,2020-10-09T08:53:33.941Z,2020-10-09T08:53:33.941Z,2020-10-09T08:53:33.941Z,2020-10-09T08:53:33.942Z,2020-10-09T08:53:33.942Z,2020-10-09T08:53:33.945Z,2020-10-09T08:53:33.948Z,2020-10-09T08:53:33.949Z,2020-10-09T08:53:33.949Z,2020-10-09T08:53:33.949Z,2020-10-09T08:53:33.952Z,2020-10-09T08:53:33.745Z,2020-10-09T08:53:33.746Z,2020-10-09T08:53:33.922Z,2020-10-09T08:53:33.963Z,,,2020-10-09T08:53:35.000Z,13.22429609298706
2020-10-09T08:53:48.438Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,15000,10,15000,10,2020-10-09T08:54:02.483Z,2020-10-09T08:54:02.491Z,2020-10-09T08:54:02.491Z,2020-10-09T08:54:02.494Z,2020-10-09T08:54:02.494Z,2020-10-09T08:54:02.497Z,2020-10-09T08:54:02.497Z,2020-10-09T08:54:02.501Z,2020-10-09T08:54:02.501Z,2020-10-09T08:54:02.505Z,2020-10-09T08:54:02.508Z,2020-10-09T08:54:02.272Z,2020-10-09T08:54:02.274Z,2020-10-09T08:54:02.464Z,2020-10-09T08:54:02.519Z,,,2020-10-09T08:54:03.523Z,13.126654028892517
2020-10-09T08:54:16.949Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,15000,20,15000,20,2020-10-09T08:54:30.779Z,2020-10-09T08:54:30.792Z,2020-10-09T08:54:30.792Z,2020-10-09T08:54:30.799Z,2020-10-09T08:54:30.799Z,2020-10-09T08:54:30.802Z,2020-10-09T08:54:30.802Z,2020-10-09T08:54:30.810Z,2020-10-09T08:54:30.810Z,2020-10-09T08:54:30.818Z,2020-10-09T08:54:30.820Z,2020-10-09T08:54:30.551Z,2020-10-09T08:54:30.552Z,2020-10-09T08:54:30.757Z,2020-10-09T08:54:30.832Z,,,2020-10-09T08:54:31.929Z,13.15922999382019
2020-10-09T08:54:32.141Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,100,1,100,1,2020-10-09T08:54:37.828Z,2020-10-09T08:54:37.830Z,2020-10-09T08:54:37.830Z,2020-10-09T08:54:37.831Z,2020-10-09T08:54:37.831Z,2020-10-09T08:54:37.832Z,2020-10-09T08:54:37.832Z,2020-10-09T08:54:37.834Z,2020-10-09T08:54:37.834Z,2020-10-09T08:54:37.835Z,2020-10-09T08:54:37.835Z,2020-10-09T08:54:37.723Z,2020-10-09T08:54:37.725Z,2020-10-09T08:54:37.827Z,2020-10-09T08:54:37.837Z,,,2020-10-09T08:54:38.842Z,0.08750796318054199
2020-10-09T08:54:38.990Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,100,10,100,10,2020-10-09T08:54:44.695Z,2020-10-09T08:54:44.713Z,2020-10-09T08:54:44.713Z,2020-10-09T08:54:44.720Z,2020-10-09T08:54:44.720Z,2020-10-09T08:54:44.720Z,2020-10-09T08:54:44.721Z,2020-10-09T08:54:44.728Z,2020-10-09T08:54:44.728Z,2020-10-09T08:54:44.734Z,2020-10-09T08:54:44.734Z,2020-10-09T08:54:44.567Z,2020-10-09T08:54:44.569Z,2020-10-09T08:54:44.687Z,2020-10-09T08:54:44.735Z,,,2020-10-09T08:54:45.758Z,0.08763504028320312
2020-10-09T08:54:45.946Z,"iPhone12,3",14.0.0,psi,receiver,10489145.0,100,20,100,20,2020-10-09T08:54:51.685Z,2020-10-09T08:54:51.719Z,2020-10-09T08:54:51.719Z,2020-10-09T08:54:51.729Z,2020-10-09T08:54:51.729Z,2020-10-09T08:54:51.729Z,2020-10-09T08:54:51.730Z,2020-10-09T08:54:51.741Z,2020-10-09T08:54:51.741Z,2020-10-09T08:54:51.750Z,2020-10-09T08:54:51.750Z,2020-10-09T08:54:51.553Z,2020-10-09T08:54:51.554Z,2020-10-09T08:54:51.671Z,2020-10-09T08:54:51.751Z,,,2020-10-09T08:54:52.822Z,0.08755409717559814
2020-10-09T08:54:53.737Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,1000,1,1000,1,2020-10-09T08:54:59.956Z,2020-10-09T08:54:59.958Z,2020-10-09T08:54:59.958Z,2020-10-09T08:54:59.959Z,2020-10-09T08:54:59.959Z,2020-10-09T08:54:59.959Z,2020-10-09T08:54:59.960Z,2020-10-09T08:54:59.961Z,2020-10-09T08:54:59.961Z,2020-10-09T08:54:59.962Z,2020-10-09T08:54:59.963Z,2020-10-09T08:54:59.841Z,2020-10-09T08:54:59.842Z,2020-10-09T08:54:59.951Z,2020-10-09T08:54:59.966Z,,,2020-10-09T08:55:00.974Z,0.8795870542526245
2020-10-09T08:55:01.932Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,1000,10,1000,10,2020-10-09T08:55:08.137Z,2020-10-09T08:55:08.153Z,2020-10-09T08:55:08.153Z,2020-10-09T08:55:08.160Z,2020-10-09T08:55:08.160Z,2020-10-09T08:55:08.160Z,2020-10-09T08:55:08.161Z,2020-10-09T08:55:08.167Z,2020-10-09T08:55:08.167Z,2020-10-09T08:55:08.173Z,2020-10-09T08:55:08.173Z,2020-10-09T08:55:08.004Z,2020-10-09T08:55:08.005Z,2020-10-09T08:55:08.128Z,2020-10-09T08:55:08.175Z,,,2020-10-09T08:55:09.124Z,0.8707879781723022
2020-10-09T08:55:10.063Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,1000,20,1000,20,2020-10-09T08:55:16.317Z,2020-10-09T08:55:16.342Z,2020-10-09T08:55:16.342Z,2020-10-09T08:55:16.352Z,2020-10-09T08:55:16.352Z,2020-10-09T08:55:16.352Z,2020-10-09T08:55:16.353Z,2020-10-09T08:55:16.362Z,2020-10-09T08:55:16.362Z,2020-10-09T08:55:16.371Z,2020-10-09T08:55:16.371Z,2020-10-09T08:55:16.163Z,2020-10-09T08:55:16.165Z,2020-10-09T08:55:16.302Z,2020-10-09T08:55:16.373Z,,,2020-10-09T08:55:17.416Z,0.8794859647750854
2020-10-09T08:55:21.895Z,"iPhone12,3",14.0.0,psi,receiver,10489146.0,5000,1,5000,1,2020-10-09T08:55:30.187Z,2020-10-09T08:55:30.189Z,2020-10-09T08:55:30.189Z,2020-10-09T08:55:30.190Z,2020-10-09T08:55:30.190Z,2020-10-09T08:55:30.192Z,2020-10-09T08:55:30.193Z,2020-10-09T08:55:30.193Z,2020-10-09T08:55:30.193Z,2020-10-09T08:55:30.194Z,2020-10-09T08:55:30.195Z,2020-10-09T08:55:30.049Z,2020-10-09T08:55:30.051Z,2020-10-09T08:55:30.177Z,2020-10-09T08:55:30.202Z,,,2020-10-09T08:55:31.135Z,4.358758926391602
2020-10-09T08:55:35.617Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,5000,10,5000,10,2020-10-09T08:55:43.464Z,2020-10-09T08:55:43.475Z,2020-10-09T08:55:43.475Z,2020-10-09T08:55:43.480Z,2020-10-09T08:55:43.480Z,2020-10-09T08:55:43.482Z,2020-10-09T08:55:43.482Z,2020-10-09T08:55:43.487Z,2020-10-09T08:55:43.487Z,2020-10-09T08:55:43.492Z,2020-10-09T08:55:43.493Z,2020-10-09T08:55:43.303Z,2020-10-09T08:55:43.305Z,2020-10-09T08:55:43.451Z,2020-10-09T08:55:43.499Z,,,2020-10-09T08:55:44.451Z,4.3796470165252686
2020-10-09T08:55:48.934Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,5000,20,5000,20,2020-10-09T08:55:57.365Z,2020-10-09T08:55:57.385Z,2020-10-09T08:55:57.385Z,2020-10-09T08:55:57.393Z,2020-10-09T08:55:57.393Z,2020-10-09T08:55:57.394Z,2020-10-09T08:55:57.394Z,2020-10-09T08:55:57.403Z,2020-10-09T08:55:57.403Z,2020-10-09T08:55:57.411Z,2020-10-09T08:55:57.412Z,2020-10-09T08:55:57.184Z,2020-10-09T08:55:57.185Z,2020-10-09T08:55:57.348Z,2020-10-09T08:55:57.416Z,,,2020-10-09T08:55:58.401Z,4.369086027145386
2020-10-09T08:56:07.333Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,10000,1,10000,1,2020-10-09T08:56:18.215Z,2020-10-09T08:56:18.216Z,2020-10-09T08:56:18.216Z,2020-10-09T08:56:18.216Z,2020-10-09T08:56:18.216Z,2020-10-09T08:56:18.219Z,2020-10-09T08:56:18.220Z,2020-10-09T08:56:18.220Z,2020-10-09T08:56:18.220Z,2020-10-09T08:56:18.221Z,2020-10-09T08:56:18.223Z,2020-10-09T08:56:18.043Z,2020-10-09T08:56:18.044Z,2020-10-09T08:56:18.200Z,2020-10-09T08:56:18.232Z,,,2020-10-09T08:56:19.176Z,8.764676928520203
2020-10-09T08:56:28.110Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,10000,10,10000,10,2020-10-09T08:56:38.628Z,2020-10-09T08:56:38.636Z,2020-10-09T08:56:38.636Z,2020-10-09T08:56:38.640Z,2020-10-09T08:56:38.640Z,2020-10-09T08:56:38.642Z,2020-10-09T08:56:38.643Z,2020-10-09T08:56:38.647Z,2020-10-09T08:56:38.647Z,2020-10-09T08:56:38.651Z,2020-10-09T08:56:38.653Z,2020-10-09T08:56:38.435Z,2020-10-09T08:56:38.437Z,2020-10-09T08:56:38.611Z,2020-10-09T08:56:38.660Z,,,2020-10-09T08:56:39.625Z,8.752320051193237
